2026-09-10 08:16:16 | NOT_FOUND  | TMDB_NO_MA | Spider-Man: Far From Home                | Spider-Man: Far From Home                | P:-   B:-   L:-   M:-  
2026-09-10 10:14:03 | NOT_FOUND  | TMDB_NO_MA | Dublantja e nuses                        | Dublantja e nuses                        | P:-   B:-   L:-   M:-  
2026-09-10 10:14:03 | NOT_FOUND  | TMDB_NO_MA | Intuita                                  | Intuita                                  | P:-   B:-   L:-   M:-  
2026-09-10 10:14:04 | NOT_FOUND  | TMDB_NO_MA | Mufasa: Mbreti Luan                      | Mufasa: Mbreti Luan                      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:04 | NOT_FOUND  | TMDB_NO_MA | Sirena e Vogël                           | Sirena e Vogël                           | P:-   B:-   L:-   M:-  
2026-09-10 10:14:04 | NOT_FOUND  | TMDB_NO_MA | Enola Holms                              | Enola Holms                              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:04 | NOT_FOUND  | TMDB_NO_MA | Një polic në Beverly Hills: Aksel F      | Një polic në Beverly Hills: Aksel F      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:07 | NOT_FOUND  | TMDB_NO_MA | Shumë vështirë për të vrarë              | Shumë vështirë për të vrarë              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:07 | NOT_FOUND  | TMDB_NO_MA | Zemërdragoi                              | Zemërdragoi                              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:07 | NOT_FOUND  | TMDB_NO_MA | Tri mbretëritë                           | Tri mbretëritë                           | P:-   B:-   L:-   M:-  
2026-09-10 10:14:07 | NOT_FOUND  | TMDB_NO_MA | Renegatët e Beitaunit                    | Renegatët e Beitaunit                    | P:-   B:-   L:-   M:-  
2026-09-10 10:14:07 | NOT_FOUND  | TMDB_NO_MA | Pushtimi: Rrebeshi                       | Pushtimi: Rrebeshi                       | P:-   B:-   L:-   M:-  
2026-09-10 10:14:09 | NOT_FOUND  | TMDB_NO_MA | Katër martesa dhe një funeral            | Katër martesa dhe një funeral            | P:-   B:-   L:-   M:-  
2026-09-10 10:14:09 | NOT_FOUND  | TMDB_NO_MA | Toka e premtuar                          | Toka e premtuar                          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:09 | NOT_FOUND  | TMDB_NO_MA | Zhizhi                                   | Zhizhi                                   | P:-   B:-   L:-   M:-  
2026-09-10 10:14:09 | NOT_FOUND  | TMDB_NO_MA | Diell dhe portokalle                     | Diell dhe portokalle                     | P:-   B:-   L:-   M:-  
2026-09-10 10:14:09 | NOT_FOUND  | TMDB_NO_MA | Zhelani milioner                         | Zhelani milioner                         | P:-   B:-   L:-   M:-  
2026-09-10 10:14:10 | NOT_FOUND  | TMDB_NO_MA | E paplotësuar                            | E paplotësuar                            | P:-   B:-   L:-   M:-  
2026-09-10 10:14:10 | NOT_FOUND  | TMDB_NO_MA | Këshilltarja e dashurisë                 | Këshilltarja e dashurisë                 | P:-   B:-   L:-   M:-  
2026-09-10 10:14:10 | NOT_FOUND  | TMDB_NO_MA | Klubi i grave të para                    | Klubi i grave të para                    | P:-   B:-   L:-   M:-  
2026-09-10 10:14:10 | NOT_FOUND  | TMDB_NO_MA | Loja e dashurisë                         | Loja e dashurisë                         | P:-   B:-   L:-   M:-  
2026-09-10 10:14:10 | NOT_FOUND  | TMDB_NO_MA | Një fundjavë pa internet                 | Një fundjavë pa internet                 | P:-   B:-   L:-   M:-  
2026-09-10 10:14:11 | NOT_FOUND  | TMDB_NO_MA | I humbur                                 | I humbur                                 | P:-   B:-   L:-   M:-  
2026-09-10 10:14:11 | NOT_FOUND  | TMDB_NO_MA | Xhesi Stoun 4 - Terren i rrezikshëm      | Xhesi Stoun                              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:11 | NOT_FOUND  | TMDB_NO_MA | Sakrifica                                | Sakrifica                                | P:-   B:-   L:-   M:-  
2026-09-10 10:14:11 | NOT_FOUND  | TMDB_NO_MA | Robër të dimrit                          | Robër të dimrit                          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:12 | NOT_FOUND  | TMDB_NO_MA | 100 ditë për të jetuar                   | 100 ditë për të jetuar                   | P:-   B:-   L:-   M:-  
2026-09-10 10:14:13 | NOT_FOUND  | TMDB_NO_MA | Gëzuar Vitin e Ri                        | Gëzuar Vitin e Ri                        | P:-   B:-   L:-   M:-  
2026-09-10 10:14:13 | NOT_FOUND  | TMDB_NO_MA | Udhëtimi i pakohë                        | Udhëtimi i pakohë                        | P:-   B:-   L:-   M:-  
2026-09-10 10:14:13 | NOT_FOUND  | TMDB_NO_MA | Në vend të luleve                        | Në vend të luleve                        | P:-   B:-   L:-   M:-  
2026-09-10 10:14:13 | NOT_FOUND  | TMDB_NO_MA | Rekordi                                  | Rekordi                                  | P:-   B:-   L:-   M:-  
2026-09-10 10:14:13 | NOT_FOUND  | TMDB_NO_MA | Dita ime e fundit pa ty                  | Dita ime e fundit pa ty                  | P:-   B:-   L:-   M:-  
2026-09-10 10:14:14 | NOT_FOUND  | TMDB_NO_MA | Këngë për Marionën                       | Këngë për Marionën                       | P:-   B:-   L:-   M:-  
2026-09-10 10:14:14 | NOT_FOUND  | TMDB_NO_MA | Udhëtimi i fundit                        | Udhëtimi i fundit                        | P:-   B:-   L:-   M:-  
2026-09-10 10:14:14 | NOT_FOUND  | TMDB_NO_MA | S'duam fëmijë                            | S'duam fëmijë                            | P:-   B:-   L:-   M:-  
2026-09-10 10:14:14 | NOT_FOUND  | TMDB_NO_MA | Koncerti                                 | Koncerti                                 | P:-   B:-   L:-   M:-  
2026-09-10 10:14:15 | NOT_FOUND  | ELCIN_NO_M | Vajza me biçikletë                       | Vajza me biçikletë                       | P:-   B:-   L:-   M:-  
2026-09-10 10:14:15 | NOT_FOUND  | TMDB_NO_MA | Perandoria                               | Perandoria                               | P:-   B:-   L:-   M:-  
2026-09-10 10:14:20 | NOT_FOUND  | TMDB_NO_MA | ABC...ZH                                 | ABC...ZH                                 | P:-   B:-   L:-   M:-  
2026-09-10 10:14:20 | NOT_FOUND  | TMDB_NO_MA | Cuca e maleve                            | Cuca e maleve                            | P:-   B:-   L:-   M:-  
2026-09-10 10:14:20 | NOT_FOUND  | TMDB_NO_MA | Dita e parë e emërimit                   | Dita e parë e emërimit                   | P:-   B:-   L:-   M:-  
2026-09-10 10:14:20 | NOT_FOUND  | TMDB_NO_MA | Skëterrë '43                             | Skëterrë '43                             | P:-   B:-   L:-   M:-  
2026-09-10 10:14:21 | NOT_FOUND  | TMDB_NO_MA | Familja ime                              | Familja ime                              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:23 | NOT_FOUND  | TMDB_NO_MA | Zjarr TV                                 | Zjarr TV                                 | P:-   B:-   L:-   M:-  
2026-09-10 10:14:24 | NOT_FOUND  | TMDB_NO_MA | Princezna Nevěsta                        | Princezna Nevěsta                        | P:-   B:-   L:-   M:-  
2026-09-10 10:14:24 | NOT_FOUND  | TMDB_NO_MA | Pán Domu                                 | Pán Domu                                 | P:-   B:-   L:-   M:-  
2026-09-10 10:14:24 | NOT_FOUND  | TMDB_NO_MA | Operace Valkýra                          | Operace Valkýra                          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:26 | NOT_FOUND  | TMDB_NO_MA | Knjižničar 2: Potraga za blagom kralja S | Knjižničar 2: Potraga za blagom kralja S | P:-   B:-   L:-   M:-  
2026-09-10 10:14:26 | NOT_FOUND  | TMDB_NO_MA | Gola istina, film                        | Gola istina                              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:26 | NOT_FOUND  | TMDB_NO_MA | Plava laguna, film                       | Plava laguna                             | P:-   B:-   L:-   M:-  
2026-09-10 10:14:26 | NOT_FOUND  | TMDB_NO_MA | Muškarac u kući, film                    | Muškarac u kući                          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:27 | NOT_FOUND  | TMDB_NO_MA | P.S. Miluji Tě                           | P.S. Miluji Tě                           | P:-   B:-   L:-   M:-  
2026-09-10 10:14:27 | NOT_FOUND  | TMDB_NO_MA | Když se zamiluje mrzout                  | Když se zamiluje mrzout                  | P:-   B:-   L:-   M:-  
2026-09-10 10:14:27 | NOT_FOUND  | TMDB_NO_MA | Jak mi Jane Austenová zničila život      | Jak mi Jane Austenová zničila život      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:27 | NOT_FOUND  | TMDB_NO_MA | Harry Potter a Princ dvojí krve          | Harry Potter a Princ dvojí krve          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:27 | NOT_FOUND  | TMDB_NO_MA | Bouřlivé výšiny                          | Bouřlivé výšiny                          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:29 | NOT_FOUND  | TMDB_NO_MA | Velká ryba                               | Velká ryba                               | P:-   B:-   L:-   M:-  
2026-09-10 10:14:29 | NOT_FOUND  | TMDB_NO_MA | Šťastný a veselý Madagaskar              | Šťastný a veselý Madagaskar              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:29 | NOT_FOUND  | TMDB_NO_MA | Kohout (10)                              | Kohout (10)                              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:29 | NOT_FOUND  | TMDB_NO_MA | Malé ženy                                | Malé ženy                                | P:-   B:-   L:-   M:-  
2026-09-10 10:14:31 | NOT_FOUND  | TMDB_NO_MA | Foťák                                    | Foťák                                    | P:-   B:-   L:-   M:-  
2026-09-10 10:14:31 | NOT_FOUND  | TMDB_NO_MA | Psí domov                                | Psí domov                                | P:-   B:-   L:-   M:-  
2026-09-10 10:14:33 | NOT_FOUND  | TMDB_NO_MA | Transformeri 2, film                     | Transformeri 2                           | P:-   B:-   L:-   M:-  
2026-09-10 10:14:33 | NOT_FOUND  | TMDB_NO_MA | Moje mjesto je ovdje, film               | Moje mjesto je ovdje                     | P:-   B:-   L:-   M:-  
2026-09-10 10:14:33 | NOT_FOUND  | TMDB_NO_MA | San o bijelom konju, film                | San o bijelom konju                      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:33 | NOT_FOUND  | TMDB_NO_MA | Žena koja je previše znala, film         | Žena koja je previše znala               | P:-   B:-   L:-   M:-  
2026-09-10 10:14:36 | NOT_FOUND  | TMDB_NO_MA | Transformers: Pomsta poražených          | Transformers: Pomsta poražených          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:36 | NOT_FOUND  | TMDB_NO_MA | Mé místo je tady                         | Mé místo je tady                         | P:-   B:-   L:-   M:-  
2026-09-10 10:14:36 | NOT_FOUND  | TMDB_NO_MA | Zabití mongolského koně                  | Zabití mongolského koně                  | P:-   B:-   L:-   M:-  
2026-09-10 10:14:36 | NOT_FOUND  | TMDB_NO_MA | Mráček                                   | Mráček                                   | P:-   B:-   L:-   M:-  
2026-09-10 10:14:36 | NOT_FOUND  | TMDB_NO_MA | Svědkyně                                 | Svědkyně                                 | P:-   B:-   L:-   M:-  
2026-09-10 10:14:37 | NOT_FOUND  | TMDB_NO_MA | Putovi vjetra, film                      | Putovi vjetra                            | P:-   B:-   L:-   M:-  
2026-09-10 10:14:37 | NOT_FOUND  | TMDB_NO_MA | Made in EU, film                         | Made in EU                               | P:-   B:-   L:-   M:-  
2026-09-10 10:14:37 | NOT_FOUND  | TMDB_NO_MA | Samo nekoliko dana, film                 | Samo nekoliko dana                       | P:-   B:-   L:-   M:-  
2026-09-10 10:14:37 | NOT_FOUND  | TMDB_NO_MA | Dva metra iznad zemlje, film             | Dva metra iznad zemlje                   | P:-   B:-   L:-   M:-  
2026-09-10 10:14:38 | NOT_FOUND  | TMDB_NO_MA | Dva metry nad zemí                       | Dva metry nad zemí                       | P:-   B:-   L:-   M:-  
2026-09-10 10:14:38 | NOT_FOUND  | TMDB_NO_MA | Cesty větru                              | Cesty větru                              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:38 | NOT_FOUND  | TMDB_NO_MA | Jen na pár dní                           | Jen na pár dní                           | P:-   B:-   L:-   M:-  
2026-09-10 10:14:40 | NOT_FOUND  | TMDB_NO_MA | Aleluja! film                            | Aleluja! film                            | P:-   B:-   L:-   M:-  
2026-09-10 10:14:40 | NOT_FOUND  | TMDB_NO_MA | Direktori na cesti, film                 | Direktori na cesti                       | P:-   B:-   L:-   M:-  
2026-09-10 10:14:40 | NOT_FOUND  | TMDB_NO_MA | Sushi na meksički način, film            | Sushi na meksički način                  | P:-   B:-   L:-   M:-  
2026-09-10 10:14:40 | NOT_FOUND  | TMDB_NO_MA | Na krilima časti, film                   | Na krilima časti                         | P:-   B:-   L:-   M:-  
2026-09-10 10:14:40 | NOT_FOUND  | TMDB_NO_MA | Luda lova, film                          | Luda lova                                | P:-   B:-   L:-   M:-  
2026-09-10 10:14:42 | NOT_FOUND  | TMDB_NO_MA | Obitelj bez kočnica, film                | Obitelj bez kočnica                      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:42 | NOT_FOUND  | TMDB_NO_MA | Sjaj, film                               | Sjaj                                     | P:-   B:-   L:-   M:-  
2026-09-10 10:14:42 | NOT_FOUND  | TMDB_NO_MA | Tajne petog staleža, film                | Tajne petog staleža                      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:42 | NOT_FOUND  | TMDB_NO_MA | Ona je tako zabavna, film                | Ona je tako zabavna                      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:42 | NOT_FOUND  | TMDB_NO_MA | Ratchet i Clank, film                    | Ratchet i Clank                          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:44 | NOT_FOUND  | TMDB_NO_MA | Taksi 5, film                            | Taksi 5                                  | P:-   B:-   L:-   M:-  
2026-09-10 10:14:44 | NOT_FOUND  | TMDB_NO_MA | Vremenski policajac, film                | Vremenski policajac                      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:44 | NOT_FOUND  | TMDB_NO_MA | Duh u oklopu, film                       | Duh u oklopu                             | P:-   B:-   L:-   M:-  
2026-09-10 10:14:44 | NOT_FOUND  | TMDB_NO_MA | Otkrila sam špijuna, film                | Otkrila sam špijuna                      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:45 | NOT_FOUND  | TMDB_NO_MA | Vlak za Busan, film                      | Vlak za Busan                            | P:-   B:-   L:-   M:-  
2026-09-10 10:14:45 | NOT_FOUND  | TMDB_NO_MA | Duhovi, ep. 7. serija                    | Duhovi                                   | P:-   B:-   L:-   M:-  
2026-09-10 10:14:45 | NOT_FOUND  | TMDB_NO_MA | Vlak za Busan: Zona zombija, film        | Vlak za Busan: Zona zombija              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:45 | NOT_FOUND  | TMDB_NO_MA | Spark: Svemirska pustolovina, film       | Spark: Svemirska pustolovina             | P:-   B:-   L:-   M:-  
2026-09-10 10:14:45 | NOT_FOUND  | TMDB_NO_MA | Muke s palcem, film                      | Muke s palcem                            | P:-   B:-   L:-   M:-  
2026-09-10 10:14:46 | NOT_FOUND  | TMDB_NO_MA | Izgubljen u Londonu, film                | Izgubljen u Londonu                      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:46 | NOT_FOUND  | TMDB_NO_MA | Frendice u istini i laži, film           | Frendice u istini i laži                 | P:-   B:-   L:-   M:-  
2026-09-10 10:14:46 | NOT_FOUND  | TMDB_NO_MA | Praznici u divljini, film                | Praznici u divljini                      | P:-   B:-   L:-   M:-  
2026-09-10 10:14:47 | NOT_FOUND  | TMDB_NO_MA | Panda a ja                               | Panda a ja                               | P:-   B:-   L:-   M:-  
2026-09-10 10:14:47 | NOT_FOUND  | TMDB_NO_MA | Mack & Rita                              | Mack& Rita                               | P:-   B:-   L:-   M:-  
2026-09-10 10:14:47 | NOT_FOUND  | TMDB_NO_MA | Skutočné vraždy: Vraždy podľa predlohy   | Skutočné vraždy: Vraždy podľa predlohy   | P:-   B:-   L:-   M:-  
2026-09-10 10:14:47 | NOT_FOUND  | TMDB_NO_MA | Dom na muške                             | Dom na muške                             | P:-   B:-   L:-   M:-  
2026-09-10 10:14:47 | NOT_FOUND  | TMDB_NO_MA | Nerozlučná dvojka                        | Nerozlučná dvojka                        | P:-   B:-   L:-   M:-  
2026-09-10 10:14:48 | NOT_FOUND  | TMDB_NO_MA | Prljavi zadatak, film                    | Prljavi zadatak                          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:48 | NOT_FOUND  | TMDB_NO_MA | Priča o tri sestre, film                 | Priča o tri sestre                       | P:-   B:-   L:-   M:-  
2026-09-10 10:14:48 | NOT_FOUND  | TMDB_NO_MA | Gospođa Bovary, film                     | Gospođa Bovary                           | P:-   B:-   L:-   M:-  
2026-09-10 10:14:48 | NOT_FOUND  | TMDB_NO_MA | Potpuna sloboda, film                    | Potpuna sloboda                          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:48 | NOT_FOUND  | TMDB_NO_MA | Pucali su na pijanista, film             | Pucali su na pijanista                   | P:-   B:-   L:-   M:-  
2026-09-10 10:14:50 | NOT_FOUND  | TMDB_NO_MA | Opsjednuta, film                         | Opsjednuta                               | P:-   B:-   L:-   M:-  
2026-09-10 10:14:50 | NOT_FOUND  | TMDB_NO_MA | Djevojka s bisernom naušnicom, film      | Djevojka s bisernom naušnicom            | P:-   B:-   L:-   M:-  
2026-09-10 10:14:50 | NOT_FOUND  | TMDB_NO_MA | Dečki mog života, film                   | Dečki mog života                         | P:-   B:-   L:-   M:-  
2026-09-10 10:14:50 | NOT_FOUND  | TMDB_NO_MA | Samo je jedan Jimmy Grimble, film        | Samo je jedan Jimmy Grimble              | P:-   B:-   L:-   M:-  
2026-09-10 10:14:50 | NOT_FOUND  | TMDB_NO_MA | Sjećanja jedne gejše, film               | Sjećanja jedne gejše                     | P:-   B:-   L:-   M:-  
2026-09-10 10:14:52 | NOT_FOUND  | TMDB_NO_MA | Istraga: Tajna podmornice Vigil, ep. 3.  | Istraga: Tajna podmornice Vigil          | P:-   B:-   L:-   M:-  
2026-09-10 10:14:52 | NOT_FOUND  | TMDB_NO_MA | Škola za medicinske sestre 6, ep. 6. ser | Škola za medicinske sestre               | P:-   B:-   L:-   M:-  
2026-09-10 10:14:52 | NOT_FOUND  | TMDB_NO_MA | Endeavour, mladi Morse, ep. 3. serija    | Endeavour, mladi Morse                   | P:-   B:-   L:-   M:-  
